会話ID,話者ID,話者ラベル,話者ID改,音声ファイル名
T022_008a,T022_006,IC02_西野,T022_006,T022_008a_IC02.wav
T022_008a,T022_007,IC03_成田,T022_007,T022_008a_IC03.wav
T022_008a,T022_014,Z10B_店員,T022_014,--
T022_008a,T022_015,Z20B_店員,T022_015,--
T022_008b,T022,IC01_雪室,T022_000,T022_008b_IC01.wav
T022_008b,T022_006,IC02_西野,T022_006,T022_008b_IC02.wav
T022_008b,T022_007,IC03_成田,T022_007,T022_008b_IC03.wav
T022_008b,T022_014,Z10B_店員,T022_014,--
T022_008c,T022,IC01_雪室,T022_000,T022_008c_IC01.wav
T022_008c,T022_006,IC02_西野,T022_006,T022_008c_IC02.wav
T022_008c,T022_007,IC03_成田,T022_007,T022_008c_IC03.wav
T022_008c,T022_014,Z10B_店員,T022_014,--
T022_009,T022,IC01_雪室,T022_000,T022_009_IC01.wav
T022_009,T022_001,IC02_マサ,T022_001,T022_009_IC02.wav
T022_011,T022,IC01_雪室,T022_000,T022_011_IC01.wav
T022_011,T022_005,IC02_こう,T022_005,T022_011_IC02.wav
T022_011,T022_008,IC03_越谷,T022_008,T022_011_IC03.wav
T022_011,T022_010,N10B_しゅん,T022_010,--
T022_011,T022_013,Z10B_店員,T022_013,--
T022_012,T022,IC01_雪室,T022_000,T022_012_IC01.wav
T022_012,T022_010,N10A_しゅん,T022_010,--
T022_013a,T022,IC01_雪室,T022_000,T022_013a_IC01.wav
T022_013a,T022_002,IC02_ひで,T022_002,T022_013a_IC02.wav
T022_013a,T022_009,IC03_中浦,T022_009,T022_013a_IC03.wav
T022_013a,T022_011,IC04_治之丞,T022_011,T022_013a_IC04.wav
T022_013b,T022,IC01_雪室,T022_000,T022_013b_IC01.wav
T022_013b,T022_002,IC02_ひで,T022_002,T022_013b_IC02.wav
T022_013b,T022_009,IC03_中浦,T022_009,T022_013b_IC03.wav
T022_013b,T022_011,IC04_治之丞,T022_011,T022_013b_IC04.wav
T022_013c,T022,IC01_雪室,T022_000,T022_013c_IC01.wav
T022_013c,T022_002,IC02_ひで,T022_002,T022_013c_IC02.wav
T022_013c,T022_009,IC03_中浦,T022_009,T022_013c_IC03.wav
T022_013c,T022_011,IC04_治之丞,T022_011,T022_013c_IC04.wav
T022_013d,T022,IC01_雪室,T022_000,T022_013d_IC01.wav
T022_013d,T022_002,IC02_ひで,T022_002,T022_013d_IC02.wav
T022_013d,T022_009,IC03_中浦,T022_009,T022_013d_IC03.wav
T022_013d,T022_011,IC04_治之丞,T022_011,T022_013d_IC04.wav
T022_015,T022,IC01_雪室,T022_000,T022_015_IC01.wav
T022_015,T022_011,IC02_治之丞,T022_011,T022_015_IC02.wav
T022_015,T022_013,Z10B_店員,T022_013,--
T022_017a,T022,IC01_雪室,T022_000,T022_017a_IC01.wav
T022_017a,T022_012,IC02_風間,T022_012,T022_017a_IC02.wav
T022_017b,T022,IC01_雪室,T022_000,T022_017b_IC01.wav
T022_017b,T022_012,IC02_風間,T022_012,T022_017b_IC02.wav
T023_001,T023,IC01_指田,T023_000,T023_001_IC01.wav
T023_001,T023_001,IC02_紀子,T023_001,T023_001_IC02.wav
T023_002,T023,IC01_指田,T023_000,T023_002_IC01.wav
T023_002,T023_001,IC02_紀子,T023_001,T023_002_IC02.wav
T023_002,T023_002,IC03_智香,T023_002,T023_002_IC03.wav
T023_002,T023_003,IC04_拓司,T023_003,T023_002_IC04.wav
T023_002,T023_004,N10A_栄作,T023_004,--
T023_004,T023,IC01_指田,T023_000,T023_004_IC01.wav
T023_004,T023_001,IC02_紀子,T023_001,T023_004_IC02.wav
T023_004,T023_007,IC03_深田,T023_007,T023_004_IC03.wav
T023_004,T023_008,IC04_岩川,T023_008,T023_004_IC04.wav
T023_004,T023_009,IC05_島井,T023_009,T023_004_IC05.wav
T023_004,T023_010,IC06_大橋,T023_010,T023_004_IC06.wav
T023_005,T023,IC01_指田,T023_000,T023_005_IC01.wav
T023_005,T023_005,IC04_嘉村,T023_005,T023_005_IC04.wav
T023_005,T023_006,IC06_折口,T023_006,T023_005_IC06.wav
T023_007,T023,IC01_指田,T023_000,T023_007_IC01.wav
T023_007,T023_011,IC04_宮部,T023_011,T023_007_IC04.wav
T023_008a,T023,IC01_指田,T023_000,T023_008a_IC01.wav
T023_008a,T023_001,IC02_紀子,T023_001,T023_008a_IC02.wav
T023_008a,T023_012,IC04_実,T023_012,T023_008a_IC04.wav
T023_008a,T023_013,IC03_雪乃,T023_013,T023_008a_IC03.wav
T023_008b,T023,IC01_指田,T023_000,T023_008b_IC01.wav
T023_008b,T023_001,IC02_紀子,T023_001,T023_008b_IC02.wav
T023_008b,T023_012,IC04_実,T023_012,T023_008b_IC04.wav
T023_008b,T023_013,IC03_雪乃,T023_013,T023_008b_IC03.wav
T023_009,T023,IC01_指田,T023_000,T023_009_IC01.wav
T023_009,T023_014,IC02_古久保,T023_014,T023_009_IC02.wav
T023_009,T023_015,IC03_黒森,T023_015,T023_009_IC03.wav
T023_009,T023_016,IC04_牛島,T023_016,T023_009_IC04.wav
T023_009,T023_017,IC05_今林,T023_017,T023_009_IC05.wav
T023_009,T023_023,Z10A_店員,T023_023,--
T023_011,T023,IC01_指田,T023_000,T023_011_IC01.wav
T023_011,T023_001,IC02_紀子,T023_001,T023_011_IC02.wav
T023_011,T023_002,IC03_智香,T023_002,T023_011_IC03.wav
T023_011,T023_018,IC04_和恵,T023_018,T023_011_IC04.wav
T023_012,T023,IC01_指田,T023_000,T023_012_IC01.wav
T023_012,T023_001,IC02_紀子,T023_001,T023_012_IC02.wav
T023_012,T023_018,IC04_和恵,T023_018,T023_012_IC04.wav
T023_013,T023,IC01_指田,T023_000,T023_013_IC01.wav
T023_013,T023_001,IC02_紀子,T023_001,T023_013_IC02.wav
T023_017,T023,IC01_指田,T023_000,T023_017_IC01.wav
T023_017,T023_020,IC04_笠松,T023_020,T023_017_IC04.wav
T023_020,T023,IC01_指田,T023_000,T023_020_IC01.wav
T023_020,T023_022,IC04_伊吹,T023_022,T023_020_IC04.wav
T023_020,T023_024,Z10A_店員,T023_024,--
T024_001,T024,IC01_堂島,T024_000,T024_001_IC01.wav
T024_001,T024_002,IC03_みどり,T024_002,T024_001_IC03.wav
T024_001,T024_003,IC02_瀬菜,T024_003,T024_001_IC02.wav
T024_003a,T024,IC01_堂島,T024_000,T024_003a_IC01.wav
T024_003a,T024_001,IC04_小春,T024_001,T024_003a_IC04.wav
T024_003a,T024_002,IC05_みどり,T024_002,T024_003a_IC05.wav
T024_003a,T024_004,N10A_絵美,T024_004,--
T024_003a,T024_005,IC06_秀人,T024_005,T024_003a_IC06.wav
T024_003a,T024_006,IC03_薫,T024_006,T024_003a_IC03.wav
T024_003a,T024_007,IC02_竜彦,T024_007,T024_003a_IC02.wav
T024_003a,T024_018,Z10A_店員,T024_018,--
T024_003b,T024,IC01_堂島,T024_000,T024_003b_IC01.wav
T024_003b,T024_001,IC04_小春,T024_001,T024_003b_IC04.wav
T024_003b,T024_002,IC05_みどり,T024_002,T024_003b_IC05.wav
T024_003b,T024_004,N10A_絵美,T024_004,--
T024_003b,T024_005,IC06_秀人,T024_005,T024_003b_IC06.wav
T024_003b,T024_006,IC03_薫,T024_006,T024_003b_IC03.wav
T024_003b,T024_007,IC02_竜彦,T024_007,T024_003b_IC02.wav
T024_003b,T024_018,Z10A_店員,T024_018,--
T024_004,T024,IC01_堂島,T024_000,T024_004_IC01.wav
T024_004,T024_001,IC02_小春,T024_001,T024_004_IC02.wav
T024_004,T024_002,IC03_みどり,T024_002,T024_004_IC03.wav
T024_004,T024_004,N10B_絵美,T024_004,--
T024_004,T024_005,IC04_秀人,T024_005,T024_004_IC04.wav
T024_005,T024,IC01_堂島,T024_000,T024_005_IC01.wav
T024_005,T024_001,IC04_小春,T024_001,T024_005_IC04.wav
T024_005,T024_002,IC03_みどり,T024_002,T024_005_IC03.wav
T024_005,T024_005,IC02_秀人,T024_005,T024_005_IC02.wav
T024_006,T024,IC01_堂島,T024_000,T024_006_IC01.wav
T024_006,T024_002,IC03_みどり,T024_002,T024_006_IC03.wav
T024_006,T024_003,IC04_瀬菜,T024_003,T024_006_IC04.wav
T024_006,T024_005,N10A_秀人,T024_005,--
T024_007,T024,IC01_堂島,T024_000,T024_007_IC01.wav
T024_007,T024_002,IC03_みどり,T024_002,T024_007_IC03.wav
T024_007,T024_003,IC04_瀬菜,T024_003,T024_007_IC04.wav
T024_007,T024_005,IC02_秀人,T024_005,T024_007_IC02.wav
T024_008,T024,IC01_堂島,T024_000,T024_008_IC01.wav
T024_008,T024_008,IC02_町田,T024_008,T024_008_IC02.wav
T024_008,T024_019,Z10A_店員,T024_019,--
T024_009,T024,IC01_堂島,T024_000,T024_009_IC01.wav
T024_009,T024_009,IC02_小島,T024_009,T024_009_IC02.wav
T024_009,T024_010,N10A_ファン,T024_010,--
T024_009,T024_011,IC04_郷,T024_011,T024_009_IC04.wav
T024_009,T024_012,IC05_田中,T024_012,T024_009_IC05.wav
T024_009,T024_013,N20A_辛島,T024_013,--
T024_009,T024_014,IC06_有坂,T024_014,T024_009_IC06.wav
T024_009,T024_015,IC03_高畑,T024_015,T024_009_IC03.wav
T024_010,T024,IC01_堂島,T024_000,T024_010_IC01.wav
T024_010,T024_010,IC03_ファン,T024_010,T024_010_IC03.wav
T024_010,T024_016,IC02_青島,T024_016,T024_010_IC02.wav
T024_010,T024_017,IC04_久米田,T024_017,T024_010_IC04.wav
T024_010,T024_020,Z10B_店員,T024_020,--
T024_010,T024_021,Z20B_店員,T024_021,--
W001_001a,W001_001,IC01_葉山,W001_001,W001_001a_IC01.wav
W001_001a,W001_002,IC02_鶴島,W001_002,W001_001a_IC02.wav
W001_001a,W001_003,IC08_吉澤,W001_003,W001_001a_IC08.wav
W001_001a,W001_004,IC07_福間,W001_004,W001_001a_IC07.wav
W001_001a,W001_005,IC06_松川,W001_005,W001_001a_IC06.wav
W001_001a,W001_006,N10A_楠見,W001_006,--
W001_001a,W001_007,IC04_池上,W001_007,W001_001a_IC04.wav
W001_001a,W001_008,Z10A_相崎,W001_008,--
W001_001b,W001_001,IC01_葉山,W001_001,W001_001b_IC01.wav
W001_001b,W001_002,IC02_鶴島,W001_002,W001_001b_IC02.wav
W001_001b,W001_003,IC08_吉澤,W001_003,W001_001b_IC08.wav
W001_001b,W001_004,IC07_福間,W001_004,W001_001b_IC07.wav
W001_001b,W001_005,IC06_松川,W001_005,W001_001b_IC06.wav
W001_001b,W001_006,N10A_楠見,W001_006,--
W001_001b,W001_007,IC04_池上,W001_007,W001_001b_IC04.wav
W001_001b,W001_008,Z10A_相崎,W001_008,--
W001_001c,W001_001,IC01_葉山,W001_001,W001_001c_IC01.wav
W001_001c,W001_002,IC02_鶴島,W001_002,W001_001c_IC02.wav
W001_001c,W001_003,IC08_吉澤,W001_003,W001_001c_IC08.wav
W001_001c,W001_004,IC07_福間,W001_004,W001_001c_IC07.wav
W001_001c,W001_005,IC06_松川,W001_005,W001_001c_IC06.wav
W001_001c,W001_006,N10A_楠見,W001_006,--
W001_001c,W001_007,IC04_池上,W001_007,W001_001c_IC04.wav
W001_001c,W001_008,Z10A_相崎,W001_008,--
W001_002,W001_001,IC10_葉山,W001_001,W001_002_IC10.wav
W001_002,W001_005,IC01_松川,W001_005,W001_002_IC01.wav
W001_002,W001_008,Z10A_相崎,W001_008,--
W001_002,W001_009,IC02_神辺,W001_009,W001_002_IC02.wav
W001_002,W001_010,IC09_仲居,W001_010,W001_002_IC09.wav
W001_002,W001_011,IC07_榎田,W001_011,W001_002_IC07.wav
W001_002,W001_012,N10A_南部,W001_012,--
W001_002,W001_013,IC05_川久保,W001_013,W001_002_IC05.wav
W001_002,W001_014,IC03_立浪,W001_014,W001_002_IC03.wav
W001_003a,W001_001,IC15_葉山,W001_001,W001_003a_IC15.wav
W001_003a,W001_005,IC01_松川,W001_005,W001_003a_IC01.wav
W001_003a,W001_008,Z10A_相崎,W001_008,--
W001_003a,W001_009,IC02_神辺,W001_009,W001_003a_IC02.wav
W001_003a,W001_010,IC03_仲居,W001_010,W001_003a_IC03.wav
W001_003a,W001_011,N40A_榎田,W001_011,--
W001_003a,W001_012,N50A_南部,W001_012,--
W001_003a,W001_013,N30A_川久保,W001_013,--
W001_003a,W001_015,IC14_北園,W001_015,W001_003a_IC14.wav
W001_003a,W001_016,IC12_折本,W001_016,W001_003a_IC12.wav
W001_003a,W001_017,IC07_末松,W001_017,W001_003a_IC07.wav
W001_003a,W001_018,N20A_武井,W001_018,--
W001_003a,W001_019,IC06_八柳,W001_019,W001_003a_IC06.wav
W001_003b,W001_001,IC15_葉山,W001_001,W001_003b_IC15.wav
W001_003b,W001_005,IC01_松川,W001_005,W001_003b_IC01.wav
W001_003b,W001_008,Z10A_相崎,W001_008,--
W001_003b,W001_009,IC02_神辺,W001_009,W001_003b_IC02.wav
W001_003b,W001_010,IC03_仲居,W001_010,W001_003b_IC03.wav
W001_003b,W001_011,N40A_榎田,W001_011,--
W001_003b,W001_012,N50A_南部,W001_012,--
W001_003b,W001_013,N30A_川久保,W001_013,--
W001_003b,W001_015,IC14_北園,W001_015,W001_003b_IC14.wav
W001_003b,W001_016,IC12_折本,W001_016,W001_003b_IC12.wav
W001_003b,W001_017,IC07_末松,W001_017,W001_003b_IC07.wav
W001_003b,W001_018,N20A_武井,W001_018,--
W001_003b,W001_019,IC06_八柳,W001_019,W001_003b_IC06.wav
W001_003c,W001_001,IC15_葉山,W001_001,W001_003c_IC15.wav
W001_003c,W001_005,IC01_松川,W001_005,W001_003c_IC01.wav
W001_003c,W001_007,N10A_池上,W001_007,--
W001_003c,W001_008,Z10A_相崎,W001_008,--
W001_003c,W001_009,IC02_神辺,W001_009,W001_003c_IC02.wav
W001_003c,W001_010,IC03_仲居,W001_010,W001_003c_IC03.wav
W001_003c,W001_011,N40A_榎田,W001_011,--
W001_003c,W001_012,N50A_南部,W001_012,--
W001_003c,W001_013,N30A_川久保,W001_013,--
W001_003c,W001_015,IC14_北園,W001_015,W001_003c_IC14.wav
W001_003c,W001_016,IC12_折本,W001_016,W001_003c_IC12.wav
W001_003c,W001_017,IC07_末松,W001_017,W001_003c_IC07.wav
W001_003c,W001_018,N20A_武井,W001_018,--
W001_003c,W001_019,IC06_八柳,W001_019,W001_003c_IC06.wav
W001_003d,W001_001,IC15_葉山,W001_001,W001_003d_IC15.wav
W001_003d,W001_005,IC01_松川,W001_005,W001_003d_IC01.wav
W001_003d,W001_007,N10A_池上,W001_007,--
W001_003d,W001_008,Z10A_相崎,W001_008,--
W001_003d,W001_009,IC02_神辺,W001_009,W001_003d_IC02.wav
W001_003d,W001_010,IC03_仲居,W001_010,W001_003d_IC03.wav
W001_003d,W001_011,N40A_榎田,W001_011,--
W001_003d,W001_012,N50A_南部,W001_012,--
W001_003d,W001_013,N30A_川久保,W001_013,--
W001_003d,W001_015,IC14_北園,W001_015,W001_003d_IC14.wav
W001_003d,W001_016,IC12_折本,W001_016,W001_003d_IC12.wav
W001_003d,W001_017,IC07_末松,W001_017,W001_003d_IC07.wav
W001_003d,W001_018,N20A_武井,W001_018,--
W001_003d,W001_019,IC06_八柳,W001_019,W001_003d_IC06.wav
W001_004,W001_001,IC01_葉山,W001_001,W001_004_IC01.wav
W001_004,W001_005,IC05_松川,W001_005,W001_004_IC05.wav
W001_004,W001_007,N10A_池上,W001_007,--
W001_004,W001_009,IC04_神辺,W001_009,W001_004_IC04.wav
W001_004,W001_010,IC08_仲居,W001_010,W001_004_IC08.wav
W001_004,W001_012,N30A_南部,W001_012,--
W001_004,W001_013,N20A_川久保,W001_013,--
W001_004,W001_015,N40A_北園,W001_015,--
W001_004,W001_016,IC02_折本,W001_016,W001_004_IC02.wav
W001_004,W001_017,IC10_末松,W001_017,W001_004_IC10.wav
W001_004,W001_018,N60A_武井,W001_018,--
W001_004,W001_019,N50A_八柳,W001_019,--
W002_001,W002_001,IC01_田崎,W002_001,W002_001_IC01.wav
W002_001,W002_002,IC02_友永,W002_002,W002_001_IC02.wav
W002_001,W002_003,IC03_津田,W002_003,W002_001_IC03.wav
W002_001,W002_004,IC04_今村,W002_004,W002_001_IC04.wav
W002_001,W002_005,IC05_志村,W002_005,W002_001_IC05.wav
W002_001,W002_006,IC06_畑中,W002_006,W002_001_IC06.wav
W002_001,W002_007,IC07_松田,W002_007,W002_001_IC07.wav
W002_001,W002_008,IC08_岩国,W002_008,W002_001_IC08.wav
W002_001,W002_009,IC09_井田,W002_009,W002_001_IC09.wav
W002_001,W002_010,IC10_寺井,W002_010,W002_001_IC10.wav
W002_001,W002_011,IC11_板野,W002_011,W002_001_IC11.wav
W002_001,W002_012,IC12_柴田,W002_012,W002_001_IC12.wav
W002_001,W002_013,IC13_物井,W002_013,W002_001_IC13.wav
W002_001,W002_014,IC14_渋沢,W002_014,W002_001_IC14.wav
W003_001,W003_001,IC01_島屋,W003_001,W003_001_IC01.wav
W003_001,W003_002,IC02_宍戸,W003_002,W003_001_IC02.wav
W003_001,W003_003,IC03_種川,W003_003,W003_001_IC03.wav
W003_001,W003_004,N10A_中森,W003_004,--
W003_001,W003_005,Z10A_生徒,W003_005,--
W003_002,W003_002,IC02_宍戸,W003_002,W003_002_IC02.wav
W003_002,W003_003,IC03_種川,W003_003,W003_002_IC03.wav
W004_001a,W004_001,IC01_万波,W004_001,W004_001a_IC01.wav
W004_001a,W004_002,IC06_大原,W004_002,W004_001a_IC06.wav
W004_001a,W004_003,IC04_菅井,W004_003,W004_001a_IC04.wav
W004_001a,W004_004,IC02_間島,W004_004,W004_001a_IC02.wav
W004_001a,W004_005,IC03_鹿田,W004_005,W004_001a_IC03.wav
W004_001a,W004_006,IC05_沖田,W004_006,W004_001a_IC05.wav
W004_001b,W004_001,IC01_万波,W004_001,W004_001b_IC01.wav
W004_001b,W004_002,IC06_大原,W004_002,W004_001b_IC06.wav
W004_001b,W004_003,IC04_菅井,W004_003,W004_001b_IC04.wav
W004_001b,W004_004,IC02_間島,W004_004,W004_001b_IC02.wav
W004_001b,W004_005,IC03_鹿田,W004_005,W004_001b_IC03.wav
W004_001b,W004_006,IC05_沖田,W004_006,W004_001b_IC05.wav
W004_002,W004_001,IC01_万波,W004_001,W004_002_IC01.wav
W004_002,W004_002,IC06_大原,W004_002,W004_002_IC06.wav
W004_002,W004_003,IC04_菅井,W004_003,W004_002_IC04.wav
W004_002,W004_004,IC02_間島,W004_004,W004_002_IC02.wav
W004_002,W004_005,IC03_鹿田,W004_005,W004_002_IC03.wav
W004_002,W004_006,IC05_沖田,W004_006,W004_002_IC05.wav
W004_003,W004_001,IC01_万波,W004_001,W004_003_IC01.wav
W004_003,W004_002,IC06_大原,W004_002,W004_003_IC06.wav
W004_003,W004_003,IC04_菅井,W004_003,W004_003_IC04.wav
W004_003,W004_004,IC02_間島,W004_004,W004_003_IC02.wav
W004_003,W004_005,IC03_鹿田,W004_005,W004_003_IC03.wav
W004_003,W004_006,IC05_沖田,W004_006,W004_003_IC05.wav
W004_004a,W004_001,IC01_万波,W004_001,W004_004a_IC01.wav
W004_004a,W004_002,IC06_大原,W004_002,W004_004a_IC06.wav
W004_004a,W004_003,IC04_菅井,W004_003,W004_004a_IC04.wav
W004_004a,W004_004,IC02_間島,W004_004,W004_004a_IC02.wav
W004_004a,W004_005,IC03_鹿田,W004_005,W004_004a_IC03.wav
W004_004a,W004_006,IC05_沖田,W004_006,W004_004a_IC05.wav
W004_004a,W004_007,Z10A_客,W004_007,--
W004_004b,W004_001,IC01_万波,W004_001,W004_004b_IC01.wav
W004_004b,W004_002,IC06_大原,W004_002,W004_004b_IC06.wav
W004_004b,W004_003,IC04_菅井,W004_003,W004_004b_IC04.wav
W004_004b,W004_004,IC02_間島,W004_004,W004_004b_IC02.wav
W004_004b,W004_005,IC03_鹿田,W004_005,W004_004b_IC03.wav
W004_004b,W004_006,IC05_沖田,W004_006,W004_004b_IC05.wav
W004_004b,W004_007,Z10A_客,W004_007,--
W004_005a,W004_001,IC01_万波,W004_001,W004_005a_IC01.wav
W004_005a,W004_002,IC06_大原,W004_002,W004_005a_IC06.wav
W004_005a,W004_003,IC04_菅井,W004_003,W004_005a_IC04.wav
W004_005a,W004_004,IC02_間島,W004_004,W004_005a_IC02.wav
W004_005a,W004_005,IC03_鹿田,W004_005,W004_005a_IC03.wav
W004_005a,W004_006,IC05_沖田,W004_006,W004_005a_IC05.wav
W004_005b,W004_001,IC01_万波,W004_001,W004_005b_IC01.wav
W004_005b,W004_002,IC06_大原,W004_002,W004_005b_IC06.wav
W004_005b,W004_003,IC04_菅井,W004_003,W004_005b_IC04.wav
W004_005b,W004_004,IC02_間島,W004_004,W004_005b_IC02.wav
W004_005b,W004_005,IC03_鹿田,W004_005,W004_005b_IC03.wav
W004_005b,W004_006,IC05_沖田,W004_006,W004_005b_IC05.wav
W004_006,W004_001,IC01_万波,W004_001,W004_006_IC01.wav
W004_006,W004_002,IC06_大原,W004_002,W004_006_IC06.wav
W004_006,W004_003,IC04_菅井,W004_003,W004_006_IC04.wav
W004_006,W004_004,IC02_間島,W004_004,W004_006_IC02.wav
W004_006,W004_005,IC03_鹿田,W004_005,W004_006_IC03.wav
W004_006,W004_006,IC05_沖田,W004_006,W004_006_IC05.wav
W004_007a,W004_001,IC01_万波,W004_001,W004_007a_IC01.wav
W004_007a,W004_002,IC06_大原,W004_002,W004_007a_IC06.wav
W004_007a,W004_003,IC04_菅井,W004_003,W004_007a_IC04.wav
W004_007a,W004_004,IC02_間島,W004_004,W004_007a_IC02.wav
W004_007a,W004_005,IC03_鹿田,W004_005,W004_007a_IC03.wav
W004_007a,W004_006,IC05_沖田,W004_006,W004_007a_IC05.wav
W004_007b,W004_001,IC01_万波,W004_001,W004_007b_IC01.wav
W004_007b,W004_002,IC06_大原,W004_002,W004_007b_IC06.wav
W004_007b,W004_003,IC04_菅井,W004_003,W004_007b_IC04.wav
W004_007b,W004_004,IC02_間島,W004_004,W004_007b_IC02.wav
W004_007b,W004_005,IC03_鹿田,W004_005,W004_007b_IC03.wav
W004_007b,W004_006,IC05_沖田,W004_006,W004_007b_IC05.wav
W004_008a,W004_001,IC01_万波,W004_001,W004_008a_IC01.wav
W004_008a,W004_002,IC06_大原,W004_002,W004_008a_IC06.wav
W004_008a,W004_003,IC04_菅井,W004_003,W004_008a_IC04.wav
W004_008a,W004_004,IC02_間島,W004_004,W004_008a_IC02.wav
W004_008a,W004_005,IC03_鹿田,W004_005,W004_008a_IC03.wav
W004_008a,W004_006,IC05_沖田,W004_006,W004_008a_IC05.wav
W004_008b,W004_001,IC01_万波,W004_001,W004_008b_IC01.wav
W004_008b,W004_002,IC06_大原,W004_002,W004_008b_IC06.wav
W004_008b,W004_003,IC04_菅井,W004_003,W004_008b_IC04.wav
W004_008b,W004_004,IC02_間島,W004_004,W004_008b_IC02.wav
W004_008b,W004_005,IC03_鹿田,W004_005,W004_008b_IC03.wav
W004_008b,W004_006,IC05_沖田,W004_006,W004_008b_IC05.wav
W004_009,W004_001,IC01_万波,W004_001,W004_009_IC01.wav
W004_009,W004_002,IC06_大原,W004_002,W004_009_IC06.wav
W004_009,W004_003,IC04_菅井,W004_003,W004_009_IC04.wav
W004_009,W004_004,IC02_間島,W004_004,W004_009_IC02.wav
W004_009,W004_005,IC03_鹿田,W004_005,W004_009_IC03.wav
W004_009,W004_006,IC05_沖田,W004_006,W004_009_IC05.wav
W004_010a,W004_001,IC01_万波,W004_001,W004_010a_IC01.wav
W004_010a,W004_002,IC06_大原,W004_002,W004_010a_IC06.wav
W004_010a,W004_003,IC04_菅井,W004_003,W004_010a_IC04.wav
W004_010a,W004_004,IC02_間島,W004_004,W004_010a_IC02.wav
W004_010a,W004_005,IC03_鹿田,W004_005,W004_010a_IC03.wav
W004_010a,W004_006,IC05_沖田,W004_006,W004_010a_IC05.wav
W004_010b,W004_001,IC01_万波,W004_001,W004_010b_IC01.wav
W004_010b,W004_002,IC06_大原,W004_002,W004_010b_IC06.wav
W004_010b,W004_003,IC04_菅井,W004_003,W004_010b_IC04.wav
W004_010b,W004_004,IC02_間島,W004_004,W004_010b_IC02.wav
W004_010b,W004_005,IC03_鹿田,W004_005,W004_010b_IC03.wav
W004_010b,W004_006,IC05_沖田,W004_006,W004_010b_IC05.wav
W005_001,W005_001,IC07_葉山,W005_001,W005_001_IC07.wav
W005_001,W005_002,IC09_秋山,W005_002,W005_001_IC09.wav
W005_001,W005_003,IC01_下曽山,W005_003,W005_001_IC01.wav
W005_001,W005_004,IC02_広野,W005_004,W005_001_IC02.wav
W005_001,W005_005,IC03_片山,W005_005,W005_001_IC03.wav
W005_001,W005_006,IC04_渡野,W005_006,W005_001_IC04.wav
W005_001,W005_007,IC05_峯岸,W005_007,W005_001_IC05.wav
W005_001,W005_008,IC06_糸山,W005_008,W005_001_IC06.wav
W005_001,W005_009,IC08_仲居,W005_009,W005_001_IC08.wav
W006_001,W006_001,IC01_舞奈,W006_001,W006_001_IC01.wav
W006_001,W006_002,N10B_梨緒,W006_002,--
W006_001,W006_003,Z10B_店員,W006_003,--
W006_001,W006_004,IC02_若菜,W006_004,W006_001_IC02.wav
W007_002,W007_003,IC02_一色,W007_003,W007_002_IC02.wav
W007_002,W007_007,IC01_白石,W007_007,W007_002_IC01.wav
W007_003,W007_003,IC02_一色,W007_003,W007_003_IC02.wav
W007_003,W007_006,IC03_湯本,W007_006,W007_003_IC03.wav
W007_003,W007_007,IC01_白石,W007_007,W007_003_IC01.wav
W007_004a,W007_004,IC03_野守,W007_004,W007_004a_IC03.wav
W007_004a,W007_005,IC02_滝山,W007_005,W007_004a_IC02.wav
W007_004a,W007_007,IC01_白石,W007_007,W007_004a_IC01.wav
W007_004b,W007_004,IC03_野守,W007_004,W007_004b_IC03.wav
W007_004b,W007_005,IC02_滝山,W007_005,W007_004b_IC02.wav
W007_004b,W007_007,IC01_白石,W007_007,W007_004b_IC01.wav
W008_001a,W008_001,IC01_峰,W008_001,W008_001a_IC01.wav
W008_001a,W008_002,IC02_藤山,W008_002,W008_001a_IC02.wav
W008_001a,W008_003,IC03_山尾,W008_003,W008_001a_IC03.wav
W008_001a,W008_004,IC04_吉沼,W008_004,W008_001a_IC04.wav
W008_001a,W008_005,IC05_沢口,W008_005,W008_001a_IC05.wav
W008_001b,W008_001,IC01_峰,W008_001,W008_001b_IC01.wav
W008_001b,W008_002,IC02_藤山,W008_002,W008_001b_IC02.wav
W008_001b,W008_003,IC03_山尾,W008_003,W008_001b_IC03.wav
W008_001b,W008_004,IC04_吉沼,W008_004,W008_001b_IC04.wav
W008_001b,W008_005,IC05_沢口,W008_005,W008_001b_IC05.wav
W008_001c,W008_001,IC01_峰,W008_001,W008_001c_IC01.wav
W008_001c,W008_002,IC02_藤山,W008_002,W008_001c_IC02.wav
W008_001c,W008_003,IC03_山尾,W008_003,W008_001c_IC03.wav
W008_001c,W008_004,IC04_吉沼,W008_004,W008_001c_IC04.wav
W008_001c,W008_005,IC05_沢口,W008_005,W008_001c_IC05.wav
W009_001,W009_002,IC02_里奈,W009_002,W009_001_IC02.wav
W009_001,W009_003,IC03_奈々,W009_003,W009_001_IC03.wav
W009_001,W009_004,IC04_由麻,W009_004,W009_001_IC04.wav
W009_001,W009_005,Z10B_店員,W009_005,--
W009_001,W009_006,Z20B_店員,W009_006,--
W009_001,W009_007,IC01_澄香,W009_007,W009_001_IC01.wav
W009_002a,W009_001,IC05_母,W009_001,W009_002a_IC05.wav
W009_002a,W009_007,IC01_澄香,W009_007,W009_002a_IC01.wav
W009_002b,W009_001,IC05_母,W009_001,W009_002b_IC05.wav
W009_002b,W009_007,IC01_澄香,W009_007,W009_002b_IC01.wav
